太陽總輻射 (兆焦耳/平方米) - 滘西洲
Global Solar Radiation (MJ/m&sup2;) - Kau Sai Chau
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2020,4,11,5.81,C
2020,4,12,26.15,C
2020,4,13,26.82,C
2020,4,14,13.78,C
2020,4,15,25.43,C
2020,4,16,26.50,C
2020,4,17,23.13,C
2020,4,18,17.21,C
2020,4,19,20.02,C
2020,4,20,24.13,C
2020,4,21,16.74,C
2020,4,22,1.69,C
2020,4,23,3.58,C
2020,4,24,6.90,C
2020,4,25,8.72,C
2020,4,26,20.88,C
2020,4,27,22.57,C
2020,4,28,26.45,C
2020,4,29,27.23,C
2020,4,30,24.51,C
2020,5,1,20.38,C
2020,5,2,22.75,C
2020,5,3,23.75,C
2020,5,4,23.52,C
2020,5,5,26.18,C
2020,5,6,18.60,C
2020,5,7,20.67,C
2020,5,8,13.22,C
2020,5,9,9.71,C
2020,5,10,23.48,C
2020,5,11,20.68,C
2020,5,12,15.36,C
2020,5,13,11.47,C
2020,5,14,6.13,C
2020,5,15,24.82,C
2020,5,16,28.09,C
2020,5,17,24.90,C
2020,5,18,9.43,C
2020,5,19,19.57,C
2020,5,20,7.88,C
2020,5,21,5.57,C
2020,5,22,6.48,C
2020,5,23,5.15,C
2020,5,24,14.77,C
2020,5,25,2.92,C
2020,5,26,12.99,C
2020,5,27,17.29,C
2020,5,28,6.00,C
2020,5,29,12.87,C
2020,5,30,2.08,C
2020,5,31,18.84,C
2020,6,1,20.41,C
2020,6,2,16.96,C
2020,6,3,22.34,C
2020,6,4,22.31,C
2020,6,5,19.36,C
2020,6,6,6.21,C
2020,6,7,2.06,C
2020,6,8,0.04,#
2020,6,9,7.46,#
2020,6,10,21.14,C
2020,6,11,28.09,C
2020,6,12,29.19,C
2020,6,13,18.98,C
2020,6,14,12.16,C
2020,6,15,24.09,C
2020,6,16,20.48,C
2020,6,17,24.96,C
2020,6,18,21.37,C
2020,6,19,27.51,C
2020,6,20,26.50,C
2020,6,21,23.94,C
2020,6,22,23.64,C
2020,6,23,25.01,C
2020,6,24,20.95,C
2020,6,25,22.81,C
2020,6,26,21.28,C
2020,6,27,21.43,C
2020,6,28,27.09,C
2020,6,29,24.02,C
2020,6,30,27.71,C
2020,7,1,19.47,C
2020,7,2,24.02,C
2020,7,3,19.84,C
2020,7,4,23.34,C
2020,7,5,25.88,C
2020,7,6,23.75,C
2020,7,7,24.00,C
2020,7,8,19.02,C
2020,7,9,13.91,C
2020,7,10,17.58,C
2020,7,11,27.25,C
2020,7,12,27.80,C
2020,7,13,25.92,C
2020,7,14,24.22,C
2020,7,15,25.82,C
2020,7,16,25.27,C
2020,7,17,23.96,C
2020,7,18,26.27,C
2020,7,19,24.73,C
2020,7,20,19.97,C
2020,7,21,26.80,C
2020,7,22,21.27,C
2020,7,23,26.00,C
2020,7,24,27.07,C
2020,7,25,24.04,C
2020,7,26,26.53,C
2020,7,27,23.76,C
2020,7,28,26.77,C
2020,7,29,25.27,C
2020,7,30,25.28,C
2020,7,31,5.45,C
2020,8,1,12.71,C
2020,8,2,9.55,C
2020,8,3,7.83,C
2020,8,4,11.73,C
2020,8,5,14.90,C
2020,8,6,21.10,C
2020,8,7,18.45,C
2020,8,8,25.06,C
2020,8,9,26.62,C
2020,8,10,22.91,C
2020,8,11,15.24,C
2020,8,12,8.56,C
2020,8,13,18.06,C
2020,8,14,26.84,C
2020,8,15,26.62,C
2020,8,16,20.61,C
2020,8,17,9.73,C
2020,8,18,7.96,C
2020,8,19,6.93,C
2020,8,20,20.44,C
2020,8,21,23.16,C
2020,8,22,25.56,C
2020,8,23,26.29,C
2020,8,24,23.78,C
2020,8,25,25.27,C
2020,8,26,22.29,C
2020,8,27,9.91,C
2020,8,28,19.90,C
2020,8,29,22.48,C
2020,8,30,22.37,C
2020,8,31,19.97,C
2020,9,1,21.71,C
2020,9,2,18.76,C
2020,9,3,14.39,C
2020,9,4,13.19,C
2020,9,5,12.08,C
2020,9,6,19.06,C
2020,9,7,13.95,C
2020,9,8,4.27,C
2020,9,9,9.51,C
2020,9,10,13.49,C
2020,9,11,13.01,C
2020,9,12,17.44,C
2020,9,13,18.32,C
2020,9,14,15.79,C
2020,9,15,8.81,C
2020,9,16,19.83,C
2020,9,17,14.55,C
2020,9,18,12.16,C
2020,9,19,11.59,C
2020,9,20,21.65,C
2020,9,21,10.47,C
2020,9,22,14.26,C
2020,9,23,16.37,C
2020,9,24,11.25,C
2020,9,25,14.55,C
2020,9,26,9.67,C
2020,9,27,9.00,C
2020,9,28,6.84,C
2020,9,29,9.57,C
2020,9,30,14.02,C
2020,10,1,18.22,C
2020,10,2,19.00,C
2020,10,3,22.08,C
2020,10,4,20.71,C
2020,10,5,17.44,C
2020,10,6,8.39,C
2020,10,7,8.47,C
2020,10,8,20.09,C
2020,10,9,21.83,C
2020,10,10,21.59,C
2020,10,11,21.55,C
2020,10,12,20.36,C
2020,10,13,5.84,C
2020,10,14,8.83,C
2020,10,15,17.53,C
2020,10,16,18.49,C
2020,10,17,14.66,C
2020,10,18,20.59,C
2020,10,19,17.86,C
2020,10,20,20.46,C
2020,10,21,20.99,C
2020,10,22,13.71,C
2020,10,23,9.44,C
2020,10,24,12.81,C
2020,10,25,15.63,C
2020,10,26,20.11,C
2020,10,27,19.88,C
2020,10,28,6.49,C
2020,10,29,8.88,C
2020,10,30,9.36,C
2020,10,31,14.29,C
2020,11,1,18.89,C
2020,11,2,18.63,C
2020,11,3,12.91,C
2020,11,4,16.30,C
2020,11,5,18.97,C
2020,11,6,18.24,C
2020,11,7,17.50,C
2020,11,8,10.33,C
2020,11,9,14.85,C
2020,11,10,8.03,C
2020,11,11,16.78,C
2020,11,12,19.16,C
2020,11,13,9.00,C
2020,11,14,5.24,C
2020,11,15,10.17,C
2020,11,16,17.89,C
2020,11,17,14.60,C
2020,11,18,14.51,C
2020,11,19,10.84,C
2020,11,20,14.81,C
2020,11,21,2.54,C
2020,11,22,15.62,C
2020,11,23,2.29,C
2020,11,24,14.93,C
2020,11,25,15.66,C
2020,11,26,17.13,C
2020,11,27,17.30,C
2020,11,28,11.51,C
2020,11,29,10.27,C
2020,11,30,13.25,C
2020,12,1,16.12,C
2020,12,2,17.44,C
2020,12,3,17.25,C
2020,12,4,17.15,C
2020,12,5,17.07,C
2020,12,6,16.95,C
2020,12,7,14.05,C
2020,12,8,8.99,C
2020,12,9,8.03,C
2020,12,10,8.40,C
2020,12,11,11.89,C
2020,12,12,3.90,C
2020,12,13,6.03,C
2020,12,14,6.50,C
2020,12,15,7.79,C
2020,12,16,5.20,C
2020,12,17,7.24,C
2020,12,18,12.09,C
2020,12,19,10.83,C
2020,12,20,13.49,C
2020,12,21,15.44,C
2020,12,22,11.08,C
2020,12,23,6.27,C
2020,12,24,15.56,C
2020,12,25,7.62,C
2020,12,26,16.49,C
2020,12,27,16.89,C
2020,12,28,16.27,C
2020,12,29,16.57,C
2020,12,30,17.00,C
2020,12,31,18.16,C
2021,1,1,17.66,C
2021,1,2,17.85,C
2021,1,3,16.25,C
2021,1,4,11.92,C
2021,1,5,13.76,C
2021,1,6,13.52,C
2021,1,7,10.95,C
2021,1,8,6.30,C
2021,1,9,11.78,C
2021,1,10,9.40,C
2021,1,11,2.49,C
2021,1,12,18.68,C
2021,1,13,18.44,C
2021,1,14,17.05,C
2021,1,15,17.30,C
2021,1,16,15.57,C
2021,1,17,14.69,C
2021,1,18,16.56,C
2021,1,19,11.94,C
2021,1,20,11.86,C
2021,1,21,11.66,C
2021,1,22,16.70,C
2021,1,23,17.13,C
2021,1,24,12.24,C
2021,1,25,16.92,C
2021,1,26,17.17,C
2021,1,27,15.66,C
2021,1,28,16.70,C
2021,1,29,19.03,C
2021,1,30,18.40,C
2021,1,31,18.83,C
2021,2,1,18.82,C
2021,2,2,18.68,C
2021,2,3,18.82,C
2021,2,4,18.90,C
2021,2,5,19.75,C
2021,2,6,19.97,C
2021,2,7,19.92,C
2021,2,8,14.26,C
2021,2,9,4.22,C
2021,2,10,2.49,C
2021,2,11,12.02,C
2021,2,12,20.16,C
2021,2,13,18.47,C
2021,2,14,17.77,C
2021,2,15,21.31,C
2021,2,16,19.95,C
2021,2,17,19.42,C
2021,2,18,20.29,C
2021,2,19,20.65,C
2021,2,20,20.19,C
2021,2,21,21.01,C
2021,2,22,20.86,C
2021,2,23,20.81,C
2021,2,24,7.56,C
2021,2,25,8.63,C
2021,2,26,12.13,C
2021,2,27,2.11,C
2021,2,28,8.80,C
2021,3,1,9.49,C
2021,3,2,19.46,C
2021,3,3,4.44,C
2021,3,4,1.39,C
2021,3,5,1.98,C
2021,3,6,2.86,C
2021,3,7,2.69,C
2021,3,8,11.80,#
2021,3,9,14.94,C
2021,3,10,7.98,C
2021,3,11,13.05,C
2021,3,12,20.35,C
2021,3,13,18.45,C
2021,3,14,12.20,C
2021,3,15,20.98,C
2021,3,16,20.55,C
2021,3,17,21.82,C
2021,3,18,6.93,C
2021,3,19,17.80,C
2021,3,20,21.71,C
2021,3,21,4.01,C
2021,3,22,11.57,C
2021,3,23,7.54,C
2021,3,24,15.30,C
2021,3,25,22.44,C
2021,3,26,16.22,C
2021,3,27,18.96,C
2021,3,28,19.08,C
2021,3,29,18.02,C
2021,3,30,19.29,C
2021,3,31,16.15,C
2021,4,1,19.71,C
2021,4,2,19.98,C
2021,4,3,19.59,C
2021,4,4,3.41,C
2021,4,5,4.94,C
2021,4,6,16.10,C
2021,4,7,13.12,C
2021,4,8,11.55,C
2021,4,9,3.91,C
2021,4,10,22.78,C
2021,4,11,24.18,C
2021,4,12,16.88,C
2021,4,13,25.15,C
2021,4,14,6.61,C
2021,4,15,3.27,C
2021,4,16,7.13,C
2021,4,17,2.28,C
2021,4,18,14.18,C
2021,4,19,15.63,C
2021,4,20,19.46,C
2021,4,21,25.05,C
2021,4,22,23.33,C
2021,4,23,24.92,C
2021,4,24,8.53,C
2021,4,25,4.82,C
2021,4,26,7.63,C
2021,4,27,5.09,C
2021,4,28,10.54,C
2021,4,29,16.23,C
2021,4,30,23.98,C
2021,5,1,20.27,C
2021,5,2,15.96,C
2021,5,3,4.76,C
2021,5,4,19.57,C
2021,5,5,19.10,C
2021,5,6,17.72,C
2021,5,7,23.89,C
2021,5,8,26.51,C
2021,5,9,24.72,C
2021,5,10,23.37,C
2021,5,11,23.40,C
2021,5,12,24.02,C
2021,5,13,22.95,C
2021,5,14,19.20,C
2021,5,15,27.87,C
2021,5,16,25.76,C
2021,5,17,22.32,C
2021,5,18,22.09,C
2021,5,19,23.75,C
2021,5,20,20.23,C
2021,5,21,24.44,C
2021,5,22,23.15,C
2021,5,23,28.18,C
2021,5,24,15.64,C
2021,5,25,16.07,C
2021,5,26,22.44,C
2021,5,27,26.72,C
2021,5,28,25.40,C
2021,5,29,22.37,C
2021,5,30,19.64,C
2021,5,31,9.41,C
2021,6,1,8.90,C
2021,6,2,12.01,C
2021,6,3,25.96,C
2021,6,4,12.75,C
2021,6,5,14.05,C
2021,6,6,16.65,C
2021,6,7,20.91,C
2021,6,8,25.07,C
2021,6,9,18.57,C
2021,6,10,22.81,C
2021,6,11,18.98,C
2021,6,12,11.41,C
2021,6,13,16.68,C
2021,6,14,19.12,C
2021,6,15,23.16,C
2021,6,16,23.84,C
2021,6,17,24.52,C
2021,6,18,21.99,C
2021,6,19,23.03,C
2021,6,20,22.99,C
2021,6,21,14.47,C
2021,6,22,7.40,C
2021,6,23,3.89,C
2021,6,24,5.33,C
2021,6,25,8.61,C
2021,6,26,10.07,C
2021,6,27,8.43,C
2021,6,28,4.67,C
2021,6,29,12.25,C
2021,6,30,19.41,C
2021,7,1,16.62,C
2021,7,2,22.79,C
2021,7,3,23.75,C
2021,7,4,26.12,C
2021,7,5,25.82,C
2021,7,6,20.17,C
2021,7,7,23.05,C
2021,7,8,26.68,C
2021,7,9,28.28,C
2021,7,10,22.70,C
2021,7,11,24.21,C
2021,7,12,22.94,C
2021,7,13,25.65,C
2021,7,14,27.83,C
2021,7,15,28.10,C
2021,7,16,8.44,C
2021,7,17,13.78,C
2021,7,18,5.97,C
2021,7,19,6.87,C
2021,7,20,2.07,C
2021,7,21,4.37,C
2021,7,22,26.22,C
2021,7,23,23.15,C
2021,7,24,16.22,C
2021,7,25,19.22,C
2021,7,26,22.54,C
2021,7,27,20.29,C
2021,7,28,13.62,C
2021,7,29,10.69,C
2021,7,30,10.78,C
2021,7,31,15.73,C
2021,8,1,14.72,C
2021,8,2,20.29,C
2021,8,3,12.25,C
2021,8,4,10.39,C
2021,8,5,6.92,C
2021,8,6,10.93,C
2021,8,7,10.25,C
2021,8,8,15.80,C
2021,8,9,16.26,C
2021,8,10,12.67,C
2021,8,11,22.65,C
2021,8,12,20.84,C
2021,8,13,19.25,C
2021,8,14,7.66,C
2021,8,15,12.21,C
2021,8,16,18.07,C
2021,8,17,24.34,C
2021,8,18,18.96,C
2021,8,19,19.57,C
2021,8,20,23.19,C
2021,8,21,24.54,C
2021,8,22,26.80,C
2021,8,23,24.02,C
2021,8,24,23.67,C
2021,8,25,23.09,C
2021,8,26,25.85,C
2021,8,27,3.72,C
2021,8,28,15.71,C
2021,8,29,13.90,C
2021,8,30,22.72,C
2021,8,31,5.45,C
2021,9,1,16.56,C
2021,9,2,18.53,C
2021,9,3,24.84,C
2021,9,4,22.74,C
2021,9,5,21.37,C
2021,9,6,20.48,C
2021,9,7,19.49,C
2021,9,8,26.43,C
2021,9,9,22.55,C
2021,9,10,24.39,C
2021,9,11,19.53,C
2021,9,12,20.68,C
2021,9,13,15.18,C
2021,9,14,12.02,C
2021,9,15,20.89,C
2021,9,16,11.50,C
2021,9,17,20.66,C
2021,9,18,21.98,C
2021,9,19,19.71,C
2021,9,20,20.33,C
2021,9,21,18.66,C
2021,9,22,21.53,C
2021,9,23,6.37,C
2021,9,24,17.35,C
2021,9,25,23.00,C
2021,9,26,15.77,C
2021,9,27,19.97,C
2021,9,28,21.52,C
2021,9,29,19.29,C
2021,9,30,18.24,C
2021,10,1,18.87,C
2021,10,2,22.14,C
2021,10,3,9.44,C
2021,10,4,21.14,C
2021,10,5,19.87,C
2021,10,6,15.75,C
2021,10,7,9.76,C
2021,10,8,0.64,C
2021,10,9,4.19,C
2021,10,10,7.36,C
2021,10,11,22.13,C
2021,10,12,9.30,C
2021,10,13,3.21,C
2021,10,14,15.27,C
2021,10,15,5.31,C
2021,10,16,21.86,C
2021,10,17,18.56,C
2021,10,18,13.96,C
2021,10,19,17.23,C
2021,10,20,20.47,C
2021,10,21,6.75,C
2021,10,22,4.60,C
2021,10,23,10.11,C
2021,10,24,19.28,C
2021,10,25,18.23,C
2021,10,26,20.92,C
2021,10,27,10.94,C
2021,10,28,12.58,C
2021,10,29,16.84,C
2021,10,30,10.20,C
2021,10,31,10.47,C
2021,11,1,18.05,C
2021,11,2,15.63,C
2021,11,3,16.12,C
2021,11,4,17.66,C
2021,11,5,11.12,C
2021,11,6,17.49,C
2021,11,7,9.39,C
2021,11,8,18.73,C
2021,11,9,15.32,C
2021,11,10,18.51,C
2021,11,11,15.63,C
2021,11,12,18.76,C
2021,11,13,18.62,C
2021,11,14,18.60,C
2021,11,15,16.21,C
2021,11,16,17.48,C
2021,11,17,14.87,C
2021,11,18,16.50,C
2021,11,19,11.35,C
2021,11,20,16.72,C
2021,11,21,10.80,C
2021,11,22,4.95,C
2021,11,23,3.28,C
2021,11,24,15.49,C
2021,11,25,15.26,C
2021,11,26,17.49,C
2021,11,27,17.25,C
2021,11,28,17.32,C
2021,11,29,17.80,C
2021,11,30,16.92,C
2021,12,1,18.51,C
2021,12,2,18.10,C
2021,12,3,18.61,C
2021,12,4,17.89,C
2021,12,5,17.34,C
2021,12,6,17.82,C
2021,12,7,12.74,C
2021,12,8,17.30,C
2021,12,9,16.59,C
2021,12,10,17.30,C
2021,12,11,15.82,C
2021,12,12,16.44,C
2021,12,13,15.75,C
2021,12,14,15.25,C
2021,12,15,6.43,C
2021,12,16,9.65,C
2021,12,17,9.24,C
2021,12,18,12.14,C
2021,12,19,9.89,C
2021,12,20,2.45,C
2021,12,21,2.89,C
2021,12,22,11.42,C
2021,12,23,10.43,C
2021,12,24,6.23,C
2021,12,25,11.04,C
2021,12,26,3.54,C
2021,12,27,9.27,C
2021,12,28,8.21,C
2021,12,29,14.33,C
2021,12,30,17.12,C
2021,12,31,9.64,C
2022,1,1,7.33,C
2022,1,2,16.14,C
2022,1,3,13.76,C
2022,1,4,15.80,C
2022,1,5,16.86,C
2022,1,6,15.38,C
2022,1,7,12.78,C
2022,1,8,16.34,C
2022,1,9,9.02,C
2022,1,10,11.80,C
2022,1,11,17.51,C
2022,1,12,5.70,C
2022,1,13,9.09,C
2022,1,14,3.50,C
2022,1,15,12.28,C
2022,1,16,9.22,C
2022,1,17,2.86,C
2022,1,18,4.63,C
2022,1,19,16.11,C
2022,1,20,16.11,C
2022,1,21,11.00,C
2022,1,22,4.09,C
2022,1,23,8.75,C
2022,1,24,7.41,C
2022,1,25,6.23,C
2022,1,26,8.85,C
2022,1,27,13.52,C
2022,1,28,3.45,C
2022,1,29,8.35,C
2022,1,30,16.73,C
2022,1,31,4.47,C
2022,2,1,2.95,C
2022,2,2,4.12,C
2022,2,3,3.96,C
2022,2,4,13.71,C
2022,2,5,11.53,C
2022,2,6,13.26,C
2022,2,7,2.89,C
2022,2,8,7.79,C
2022,2,9,5.04,C
2022,2,10,4.60,C
2022,2,11,14.41,C
2022,2,12,14.32,C
2022,2,13,2.78,C
2022,2,14,18.46,C
2022,2,15,15.78,C
2022,2,16,8.78,C
2022,2,17,1.83,C
2022,2,18,4.30,C
2022,2,19,1.69,C
2022,2,20,2.65,C
2022,2,21,2.98,C
2022,2,22,***,
2022,2,23,12.65,#
2022,2,24,17.32,C
2022,2,25,20.68,C
2022,2,26,21.46,C
2022,2,27,22.01,C
2022,2,28,11.13,C
2022,3,1,19.30,C
2022,3,2,17.02,C
2022,3,3,18.39,C
2022,3,4,21.35,C
2022,3,5,18.53,C
2022,3,6,10.24,C
2022,3,7,16.47,C
2022,3,8,25.57,C
2022,3,9,24.89,C
2022,3,10,23.78,C
2022,3,11,22.27,C
2022,3,12,20.01,C
2022,3,13,19.30,C
2022,3,14,22.71,C
2022,3,15,21.91,C
2022,3,16,10.84,C
2022,3,17,14.91,C
2022,3,18,13.15,C
2022,3,19,8.76,C
2022,3,20,1.72,C
2022,3,21,4.33,C
2022,3,22,4.57,C
2022,3,23,3.37,C
2022,3,24,2.20,C
2022,3,25,2.51,C
2022,3,26,7.17,C
2022,3,27,3.95,C
2022,3,28,3.17,C
2022,3,29,6.89,#
2022,3,30,10.11,#
2022,3,31,18.94,#
2022,4,1,3.43,C
2022,4,2,3.96,C
2022,4,3,24.13,#
2022,4,4,27.11,C
2022,4,5,25.92,C
2022,4,6,24.76,C
2022,4,7,24.06,C
2022,4,8,26.45,C
2022,4,9,26.91,C
2022,4,10,25.64,C
2022,4,11,22.79,C
2022,4,12,25.20,C
2022,4,13,12.40,C
2022,4,14,24.70,C
2022,4,15,23.86,C
2022,4,16,10.58,C
2022,4,17,10.26,C
2022,4,18,5.68,C
2022,4,19,4.17,C
2022,4,20,15.36,#
2022,4,21,6.93,#
2022,4,22,9.77,C
2022,4,23,21.05,C
2022,4,24,20.57,C
2022,4,25,22.50,C
2022,4,26,18.27,C
2022,4,27,25.88,C
2022,4,28,21.04,C
2022,4,29,18.82,C
2022,4,30,6.13,C
2022,5,1,4.53,C
2022,5,2,9.12,C
2022,5,3,25.36,C
2022,5,4,25.79,C
2022,5,5,25.19,C
2022,5,6,26.36,C
2022,5,7,16.40,C
2022,5,8,10.99,C
2022,5,9,12.56,C
2022,5,10,4.32,C
2022,5,11,2.52,C
2022,5,12,1.05,C
2022,5,13,7.42,C
2022,5,14,5.62,C
2022,5,15,6.72,C
2022,5,16,5.64,C
2022,5,17,25.14,C
2022,5,18,21.65,C
2022,5,19,23.45,C
2022,5,20,24.88,C
2022,5,21,22.02,C
2022,5,22,13.77,C
2022,5,23,5.97,C
2022,5,24,4.66,C
2022,5,25,9.13,C
2022,5,26,10.21,C
2022,5,27,5.58,C
2022,5,28,23.10,C
2022,5,29,27.20,C
2022,5,30,23.13,C
2022,5,31,14.69,C
2022,6,1,18.24,C
2022,6,2,22.25,C
2022,6,3,14.59,C
2022,6,4,21.10,C
2022,6,5,21.64,C
2022,6,6,12.90,C
2022,6,7,6.47,C
2022,6,8,1.53,C
2022,6,9,6.11,C
2022,6,10,9.10,C
2022,6,11,5.50,C
2022,6,12,8.88,C
2022,6,13,14.79,C
2022,6,14,4.93,C
2022,6,15,13.04,C
2022,6,16,15.08,C
2022,6,17,19.17,C
2022,6,18,9.84,C
2022,6,19,10.77,C
2022,6,20,10.38,C
2022,6,21,11.84,C
2022,6,22,19.08,C
2022,6,23,27.66,C
2022,6,24,25.94,C
2022,6,25,25.65,C
2022,6,26,26.09,C
2022,6,27,28.05,C
2022,6,28,27.71,C
2022,6,29,20.47,C
2022,6,30,5.63,C
2022,7,1,13.13,C
2022,7,2,4.19,C
2022,7,3,10.71,C
2022,7,4,5.70,C
2022,7,5,6.17,C
2022,7,6,11.87,C
2022,7,7,16.27,C
2022,7,8,21.90,C
2022,7,9,21.28,C
2022,7,10,24.96,C
2022,7,11,27.13,C
2022,7,12,24.91,C
2022,7,13,28.10,C
2022,7,14,23.08,C
2022,7,15,22.33,C
2022,7,16,22.43,C
2022,7,17,22.35,C
2022,7,18,23.77,C
2022,7,19,24.15,C
2022,7,20,25.64,C
2022,7,21,27.92,C
2022,7,22,27.74,C
2022,7,23,27.84,C
2022,7,24,26.55,C
2022,7,25,26.75,C
2022,7,26,26.81,C
2022,7,27,27.06,C
2022,7,28,26.68,C
2022,7,29,23.80,C
2022,7,30,6.86,C
2022,7,31,24.45,C
2022,8,1,27.11,C
2022,8,2,24.87,C
2022,8,3,11.25,C
2022,8,4,5.33,C
2022,8,5,9.51,C
2022,8,6,20.24,C
2022,8,7,24.88,C
2022,8,8,11.27,C
2022,8,9,7.54,C
2022,8,10,11.29,C
2022,8,11,9.82,C
2022,8,12,6.25,C
2022,8,13,21.25,C
2022,8,14,23.93,C
2022,8,15,24.09,C
2022,8,16,21.23,C
2022,8,17,16.47,C
2022,8,18,18.46,C
2022,8,19,13.80,C
2022,8,20,23.11,C
2022,8,21,23.00,C
2022,8,22,22.72,C
2022,8,23,24.05,C
2022,8,24,18.80,C
2022,8,25,8.77,C
2022,8,26,19.76,C
2022,8,27,25.54,C
2022,8,28,23.12,C
2022,8,29,16.77,C
2022,8,30,22.05,C
2022,8,31,17.91,C
2022,9,1,19.15,C
2022,9,2,21.36,C
2022,9,3,25.05,C
2022,9,4,25.62,C
2022,9,5,23.40,C
2022,9,6,22.19,C
2022,9,7,11.34,C
2022,9,8,23.45,C
2022,9,9,24.22,C
2022,9,10,19.38,C
2022,9,11,19.70,C
2022,9,12,22.75,C
2022,9,13,23.16,C
2022,9,14,23.20,C
2022,9,15,22.58,C
2022,9,16,21.08,C
2022,9,17,20.72,C
2022,9,18,18.16,C
2022,9,19,18.79,C
2022,9,20,10.42,C
2022,9,21,21.35,C
2022,9,22,21.85,C
2022,9,23,18.64,C
2022,9,24,15.75,C
2022,9,25,20.88,C
2022,9,26,22.80,C
2022,9,27,17.81,C
2022,9,28,19.71,C
2022,9,29,11.40,C
2022,9,30,2.99,C
2022,10,1,15.02,C
2022,10,2,15.73,C
2022,10,3,22.67,C
2022,10,4,22.22,C
2022,10,5,19.72,C
2022,10,6,21.96,C
2022,10,7,20.49,C
2022,10,8,20.93,C
2022,10,9,19.68,C
2022,10,10,13.52,C
2022,10,11,22.11,C
2022,10,12,22.22,C
2022,10,13,18.16,C
2022,10,14,20.22,C
2022,10,15,21.73,C
2022,10,16,14.38,C
2022,10,17,12.19,C
2022,10,18,5.26,C
2022,10,19,18.19,C
2022,10,20,12.13,C
2022,10,21,20.97,C
2022,10,22,16.55,C
2022,10,23,15.14,C
2022,10,24,19.40,C
2022,10,25,21.19,C
2022,10,26,20.87,C
2022,10,27,20.55,C
2022,10,28,19.24,C
2022,10,29,18.58,C
2022,10,30,17.81,C
2022,10,31,12.10,C
2022,11,1,3.32,C
2022,11,2,6.33,C
2022,11,3,3.10,C
2022,11,4,6.96,C
2022,11,5,3.36,C
2022,11,6,7.83,C
2022,11,7,9.26,C
2022,11,8,7.39,C
2022,11,9,18.60,C
2022,11,10,19.09,C
2022,11,11,14.59,C
2022,11,12,11.19,C
2022,11,13,18.23,C
2022,11,14,9.23,C
2022,11,15,8.13,C
2022,11,16,15.86,C
2022,11,17,10.09,C
2022,11,18,13.00,C
2022,11,19,18.05,C
2022,11,20,16.66,C
2022,11,21,3.95,C
2022,11,22,3.10,C
2022,11,23,1.56,C
2022,11,24,1.11,C
2022,11,25,3.20,C
2022,11,26,4.48,C
2022,11,27,1.30,C
2022,11,28,10.49,C
2022,11,29,16.37,C
2022,11,30,6.98,C
2022,12,1,8.45,C
2022,12,2,14.40,C
2022,12,3,10.82,C
2022,12,4,11.80,C
2022,12,5,6.86,C
2022,12,6,11.12,C
2022,12,7,13.02,C
2022,12,8,16.85,C
2022,12,9,16.87,C
2022,12,10,16.76,C
2022,12,11,7.66,C
2022,12,12,11.93,C
2022,12,13,6.11,C
2022,12,14,2.58,C
2022,12,15,3.99,C
2022,12,16,2.41,C
2022,12,17,5.13,C
2022,12,18,17.46,C
2022,12,19,17.09,C
2022,12,20,14.70,C
2022,12,21,16.76,C
2022,12,22,17.91,C
2022,12,23,17.54,C
2022,12,24,17.43,C
2022,12,25,17.41,C
2022,12,26,16.91,C
2022,12,27,16.80,C
2022,12,28,16.31,C
2022,12,29,13.20,C
2022,12,30,16.04,C
2022,12,31,16.72,C
2023,1,1,9.87,C
2023,1,2,13.28,C
2023,1,3,7.72,C
2023,1,4,11.61,C
2023,1,5,15.71,C
2023,1,6,17.12,C
2023,1,7,11.29,C
2023,1,8,2.87,C
2023,1,9,4.05,C
2023,1,10,2.54,C
2023,1,11,5.51,C
2023,1,12,1.55,C
2023,1,13,3.57,C
2023,1,14,15.70,C
2023,1,15,6.26,C
2023,1,16,4.35,C
2023,1,17,11.34,C
2023,1,18,17.64,C
2023,1,19,17.79,C
2023,1,20,11.19,C
2023,1,21,8.36,C
2023,1,22,14.65,C
2023,1,23,12.28,C
2023,1,24,17.06,C
2023,1,25,10.55,C
2023,1,26,10.87,C
2023,1,27,11.38,C
2023,1,28,19.23,C
2023,1,29,19.63,C
2023,1,30,20.21,C
2023,1,31,12.98,C
2023,2,1,14.06,C
2023,2,2,8.86,C
2023,2,3,10.18,C
2023,2,4,5.61,C
2023,2,5,4.25,C
2023,2,6,5.08,C
2023,2,7,12.33,C
2023,2,8,5.11,C
2023,2,9,9.93,C
2023,2,10,8.36,C
2023,2,11,3.67,C
2023,2,12,2.24,C
2023,2,13,13.23,C
2023,2,14,9.18,C
2023,2,15,20.00,C
2023,2,16,16.14,C
2023,2,17,21.16,C
2023,2,18,10.40,C
2023,2,19,15.81,C
2023,2,20,17.27,C
2023,2,21,19.46,C
2023,2,22,21.85,C
2023,2,23,21.41,C
2023,2,24,19.80,C
2023,2,25,20.74,C
2023,2,26,21.41,C
2023,2,27,22.22,C
2023,2,28,21.94,C
2023,3,1,22.00,C
2023,3,2,20.13,C
2023,3,3,20.54,C
2023,3,4,17.49,C
2023,3,5,23.12,C
2023,3,6,23.41,C
2023,3,7,21.77,C
2023,3,8,16.32,C
2023,3,9,20.65,C
2023,3,10,22.73,C
2023,3,11,18.30,C
2023,3,12,15.41,C
2023,3,13,5.74,C
2023,3,14,9.92,C
2023,3,15,14.99,C
2023,3,16,20.59,C
